;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Tavira; 20; 15; 13; 14; 16; 11; 16; 17; 14; 11; 8; 8; 8; 86; 94; 83; 93; 76; 78; 72; 79; 83; 89; 75; 72; 74; 108; 92; 94; 94; 93; 99; 114; 122; 97; 129; 108; 107; 110; 4; 4; 1; 3; 3; 4; 10; 3; 3; 6; 6; 4; 5; 1; 1; 3; 1; 0; 1; 0; 1; 1; 0; 0; 2; 1; 25; 35; 53; 28; 57; 41; 41; 56; 34; 31; 32; 41; 48; 2; 0; 2; 1; 1; 0; 0; 0; 0; 0; 0; 1; 1; 13; 19; 17; 10; 9; 11; 16; 20; 16; 20; 14; 9; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Vila do Bispo; 1; 1; 3; 4; 2; 1; 1; 3; 1;,,,; 2; 2; 1; 12; 14; 16; 18; 21; 20; 22; 16; 10; 24; 16; 30; 18; 20; 16; 13; 29; 14; 21; 21; 19; 16; 18; 22; 22; 25;,,,; 0; 1;,,,; 3;,,,;,,,; 0;,,,; 1;,,,; 1; 3; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 6; 8; 8; 8; 7; 8; 11; 5; 6; 7; 8; 9; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1;,,,;,,,; 3; 6; 0; 4; 2; 0;,,,; 2; 1; 1; 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Vila Real de Santo António; 10; 9; 18; 11; 13; 8; 8; 9; 12; 14; 7; 12; 8; 63; 50; 59; 63; 57; 57; 57; 50; 59; 63; 55; 50; 68; 57; 61; 57; 56; 65; 63; 57; 64; 73; 71; 68; 69; 58; 2; 3; 0;,,,; 1; 1; 1; 1; 1; 2; 2; 1; 1; 1; 0; 0;,,,; 0; 1; 0; 0; 2; 1; 0; 0; 0; 16; 29; 25; 16; 20; 20; 25; 26; 13; 14; 19; 31; 31; 4; 2; 1;,,,; 3; 3; 1; 0; 2; 1; 2; 2; 0; 12; 8; 10; 10; 11; 9; 14; 12; 13; 10; 11; 13; 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS I;Região Autónoma dos Açores; 154; 106; 153; 113; 133; 123; 124; 131; 107; 111; 80; 99; 75; 544; 555; 607; 554; 564; 586; 583; 644; 653; 650; 660; 677; 613; 783; 720; 744; 762; 777; 790; 718; 688; 705; 689; 647; 755; 609; 38; 30; 25; 35; 28; 34; 26; 32; 30; 28; 35; 30; 25; 1; 4; 1; 3; 3; 1; 7; 5; 2; 3; 0; 4; 2; 339; 295; 333; 335; 276; 312; 274; 295; 234; 232; 227; 276; 261; 4; 4; 2; 1; 3; 1; 4; 4; 2; 2; 0; 0; 2; 78; 87; 111; 83; 76; 97; 95; 93; 90; 109; 90; 101; 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS II;Região Autónoma dos Açores; 154; 106; 153; 113; 133; 123; 124; 131; 107; 111; 80; 99; 75; 544; 555; 607; 554; 564; 586; 583; 644; 653; 650; 660; 677; 613; 783; 720; 744; 762; 777; 790; 718; 688; 705; 689; 647; 755; 609; 38; 30; 25; 35; 28; 34; 26; 32; 30; 28; 35; 30; 25; 1; 4; 1; 3; 3; 1; 7; 5; 2; 3; 0; 4; 2; 339; 295; 333; 335; 276; 312; 274; 295; 234; 232; 227; 276; 261; 4; 4; 2; 1; 3; 1; 4; 4; 2; 2; 0; 0; 2; 78; 87; 111; 83; 76; 97; 95; 93; 90; 109; 90; 101; 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS III;Ilha de Santa Maria; 2; 3; 11; 7; 3; 2; 7; 7; 7; 4; 3;,,,; 5; 12; 10; 9; 8; 12; 19; 9; 16; 19; 15; 18; 16; 16; 11; 18; 11; 23; 16; 17; 11; 24; 21; 16; 18; 20; 16; 1; 2; 0;,,,; 0; 1; 0; 0; 0; 1; 0;,,,; 3; 0; 0; 0; 0; 0; 0;,,,; 0; 0; 0; 0; 0; 0; 11; 11; 13; 5; 4; 12; 4; 7; 5; 6; 2; 9; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; 3; 2; 1;,,,; 4; 1;,,,; 1; 4; 5; 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Vila do Porto; 2; 3; 11; 7; 3; 2; 7; 7; 7; 4; 3;,,,; 5; 12; 10; 9; 8; 12; 19; 9; 16; 19; 15; 18; 16; 16; 11; 18; 11; 23; 16; 17; 11; 24; 21; 16; 18; 20; 16; 1; 2; 0;,,,; 0; 1; 0; 0; 0; 1; 0;,,,; 3; 0; 0; 0; 0; 0; 0;,,,; 0; 0; 0; 0; 0; 0; 11; 11; 13; 5; 4; 12; 4; 7; 5; 6; 2; 9; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; 3; 2; 1;,,,; 4; 1;,,,; 1; 4; 5; 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS III;Ilha de São Miguel; 87; 58; 78;,,,; 68;,,,;,,,;,,,; 57;,,,;,,,; 51;,,,; 288; 253; 297; 284; 274; 301; 299; 309; 322; 313; 322; 358; 304; 379; 352; 385; 359; 358; 379; 377; 311; 338; 328; 325; 321; 262;,,,; 14;,,,;x;,,,; 17;,,,;,,,; 15; 20; 21; 15;,,,; 0;,,,; 1;x; 2; 1; 3; 3; 1; 1; 0; 2; 2; 153; 148; 161; 165; 124; 154; 141; 157; 136; 112; 115; 144; 139; 3; 1; 1; 1; 2; 1; 3; 3; 1; 0; 0; 0; 1; 46; 39;,,,; 43;x; 56; 53;,,,;,,,; 55;,,,;,,,; 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Lagoa [R.A.A.]; 6; 0; 6; 7; 6; 7; 3; 9; 8; 3; 4; 7; 0; 33; 23; 26; 18; 24; 22; 32; 27; 28; 33; 47; 41; 27; 38; 41; 45; 31; 32; 31; 31; 43; 32; 28; 39; 19; 34; 3; 2; 1; 0; 2; 1; 0; 2; 1; 3; 4; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 16; 14; 8; 22; 13; 9; 13; 7; 13; 14; 14; 14; 14; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 4; 5; 2; 1; 4; 3; 7; 4; 10; 3; 8; 6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Nordeste; 9; 4; 5;,,,; 3;,,,;,,,; 4; 4;,,,; 3; 2; 5; 12; 9; 12; 15; 13; 11; 12; 18; 12; 18; 8; 17; 11; 14; 18; 15; 20; 23; 15; 23; 11; 23; 22; 19; 20; 12;,,,; 0;,,,;,,,;,,,; 1; 1;,,,; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9; 6; 9; 3; 7; 5; 5; 10; 9; 8; 8; 10; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 3;,,,; 3;,,,; 4; 2;,,,; 3; 1; 2; 3; 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Ponta Delgada; 32; 30; 36; 30; 36; 21; 15; 29; 23; 36; 23; 19; 13; 144; 135; 154; 144; 154; 153; 146; 168; 186; 163; 156; 187; 169; 192; 171; 175; 183; 201; 189; 184; 155; 157; 158; 162; 165; 134; 6; 5; 5; 10; 8; 8; 8; 6; 8; 12; 8; 9; 7; 0;,,,; 1; 0; 0; 1; 2; 3; 0; 0; 0; 2; 0; 82; 80; 83; 75; 61; 79; 78; 82; 57; 53; 51; 63; 64; 2; 1; 1; 1; 2; 1; 3; 3; 1; 0; 0; 0; 0; 29; 16; 34; 21; 23; 27; 27; 23; 26; 31; 28; 23; 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Povoação; 7; 8; 4; 5; 5; 6; 5;,,,; 4; 2;,,,; 5;,,,; 16; 19; 14; 19; 11; 19; 22; 11; 16; 15; 19; 24; 13; 21; 16; 22; 18; 17; 22; 24; 17; 15; 17; 10; 18; 12; 0; 0; 0;,,,; 0; 2;,,,; 0; 1; 1; 0; 0;,,,; 0; 0; 0;,,,; 0; 0; 1; 0; 0; 0; 0; 0; 0; 3; 4; 12; 11; 8; 13; 9; 8; 10; 7; 10; 13; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; 3; 3;,,,; 3; 4;,,,;,,,; 2;,,,; 5; 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Ribeira Grande; 26; 14; 17; 17; 14; 16; 14; 15; 14; 14; 12; 14; 12; 60; 42; 64; 66; 55; 69; 58; 67; 53; 56; 64; 66; 59; 83; 71; 104; 79; 54; 92; 91; 53; 81; 61; 56; 62; 55; 0; 6; 4; 5; 3; 4; 3;,,,; 5; 3; 5; 4; 4; 0;,,,; 0;,,,; 2; 0; 0; 0; 1; 1; 0; 0; 2; 31; 32; 31; 39; 25; 33; 27; 38; 33; 20; 28; 33; 32; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 8; 5; 11; 12; 7; 14; 14; 13; 6; 7; 7; 11; 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Vila Franca do Campo; 7; 2; 10; 4; 4; 3; 7; 7; 4; 3; 3; 4; 3; 23; 25; 27; 22; 17; 27; 29; 18; 27; 28; 28; 23; 25; 31; 35; 24; 28; 31; 30; 24; 32; 30; 42; 39; 37; 15; 1; 1; 2;,,,; 1; 1; 1; 2; 0; 0; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 12; 18; 15; 10; 15; 9; 12; 14; 10; 4; 11; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 8; 5; 2;,,,; 4; 3; 4; 2; 4; 2;,,,; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS III;Ilha Terceira; 31; 23; 35; 15; 26; 37; 32; 25; 15; 19; 7; 17; 21; 126; 142; 149; 144; 155; 161; 158; 150; 175; 178; 168; 165; 148; 188; 145; 179; 176; 205; 198; 153; 178; 187; 183; 151; 210; 165; 12; 6; 8; 10; 5; 7; 6;,,,; 8; 3; 5; 6; 7; 1; 0; 0;,,,; 1; 0; 0; 2; 1;,,,; 0; 2; 0; 87; 79; 80; 79; 77; 78; 63; 53; 38; 66; 62; 59; 58; 1;,,,; 1; 0; 1; 0; 1; 1; 1; 2; 0; 0; 0; 14; 23; 24; 17; 24; 19; 20; 19; 22; 24; 17; 21; 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Angra do Heroísmo; 20; 10; 23; 9; 14; 22; 16; 12; 11; 13; 3; 9; 11; 73; 91; 103; 90; 98; 101; 91; 102; 112; 104; 93; 107; 98; 128; 99; 111; 122; 129; 126; 104; 105; 119; 113; 109; 146; 111; 7; 4; 4; 8; 3; 3; 4; 2; 4; 1; 4; 4; 2; 0; 0; 0;,,,; 0; 0; 0; 2; 0; 0; 0; 1; 0; 62; 58; 56; 55; 52; 60; 41; 41; 23; 40; 40; 43; 41; 1; 1; 1; 0; 1; 0; 1; 1; 1; 2; 0; 0; 0; 10; 16; 15; 14; 16; 14; 15; 14; 13; 15; 11; 15; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Vila da Praia da Vitória; 11; 13; 12; 6; 12; 15; 16; 13; 4; 6; 4; 8; 10; 53; 51; 46; 54; 57; 60; 67; 48; 63; 74; 75; 58; 50; 60; 46; 68; 54; 76; 72; 49; 73; 68; 70; 42; 64; 54; 5; 2; 4; 2; 2; 4; 2;,,,; 4; 2; 1; 2; 5; 1; 0; 0; 0; 1; 0; 0; 0; 1;,,,; 0; 1; 0; 25; 21; 24; 24; 25; 18; 22; 12; 15; 26; 22; 16; 17; 0;,,,; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4; 7; 9; 3; 8; 5; 5; 5; 9; 9; 6; 6; 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS III;Ilha Graciosa;,,,;,,,; 4; 0; 4; 2;,,,;,,,; 3; 4; 3; 2; 0; 13; 23; 12; 13; 12; 18; 6; 20; 16; 12; 7; 15; 7; 20; 31; 22; 31; 13; 19; 22; 21; 19; 23; 19; 24; 23; 3; 2; 0;,,,;,,,; 0; 1; 0; 0; 1;,,,; 1; 0; 0; 0; 0; 0; 0; 0;,,,; 0; 0; 0; 0; 0; 0; 18; 8; 11; 9; 4; 5; 4; 6; 3; 5; 6; 8; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 1; 3;,,,; 2; 3;,,,; 4; 3; 4; 0; 0;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Santa Cruz da Graciosa;,,,;,,,; 4; 0; 4; 2;,,,;,,,; 3; 4; 3; 2; 0; 13; 23; 12; 13; 12; 18; 6; 20; 16; 12; 7; 15; 7; 20; 31; 22; 31; 13; 19; 22; 21; 19; 23; 19; 24; 23; 3; 2; 0;,,,;,,,; 0; 1; 0; 0; 1;,,,; 1; 0; 0; 0; 0; 0; 0; 0;,,,; 0; 0; 0; 0; 0; 0; 18; 8; 11; 9; 4; 5; 4; 6; 3; 5; 6; 8; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 1; 3;,,,; 2; 3;,,,; 4; 3; 4; 0; 0;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS III;Ilha de São Jorge;,,,; 5;,,,; 7; 11; 7; 11; 10; 7; 7; 10; 11;,,,; 22; 27; 32; 19; 25; 27; 27; 29; 32; 36;,,,; 32; 33; 49; 47; 50; 45; 46; 51; 26; 30; 49; 33; 31; 50; 34; 6; 0; 2;,,,; 3;,,,;,,,;,,,; 2;,,,;,,,; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14; 8; 9;,,,; 10; 13;,,,;,,,; 15; 13; 10;,,,;,,,; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4;,,,; 8;,,,;,,,;,,,;,,,;,,,;,,,; 7;,,,; 5; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Calheta [R.A.A.];,,,; 2; 5; 2; 8; 5; 5; 4; 4; 3; 2; 7;,,,; 8; 8; 13; 10; 12; 13; 12; 14; 13; 17;,,,; 13; 14; 17; 14; 19; 8; 19; 21; 12; 13; 21; 10; 12; 22; 19; 2; 0; 2;,,,; 0;,,,;,,,;,,,; 0;,,,;,,,; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 3; 6; 5; 4; 4;,,,;,,,; 4; 7; 4;,,,;,,,; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1;,,,; 4; 3;,,,;,,,;,,,;,,,;,,,; 4;,,,; 3; 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Velas; 6; 3;,,,; 5; 3; 2; 6; 6; 3; 4; 8; 4; 2; 14; 19; 19; 9; 13; 14; 15; 15; 19; 19; 18; 19; 19; 32; 33; 31; 37; 27; 30; 14; 17; 28; 23; 19; 28; 15; 4; 0; 0; 3; 3; 1; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 8; 5; 3;,,,; 6; 9; 9; 9; 11; 6; 6; 6; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; 4; 4;,,,;,,,; 3; 4;,,,; 2; 3; 4; 2; 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS III;Ilha do Pico; 16; 10; 12; 11;,,,;,,,; 11;,,,; 12;,,,;,,,;,,,; 9;,,,; 37; 51; 40; 39; 20; 36; 53; 31; 33; 39; 41; 38; 61; 53; 46; 76; 82; 55; 69; 60; 37; 46; 39; 66; 48;,,,; 2; 0;,,,;,,,; 4; 1;,,,;,,,;,,,; 2;,,,; 0; 0; 0; 0; 0; 0; 0;,,,; 0; 0; 0; 0; 0; 0; 23; 16; 23; 23;,,,;,,,; 23; 25;,,,; 8;,,,; 21; 16; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1;,,,;,,,;,,,; 9; 7; 9;,,,;,,,; 11;,,,; 10;,,,;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Lajes do Pico; 6; 4; 7; 4; 5; 6; 5; 5; 4; 7;,,,; 3; 3; 16; 12; 10; 12; 14; 7; 10; 16; 11; 10; 10; 15; 17; 31; 25; 13; 19; 18; 20; 16; 23; 10; 8; 15; 26; 13;,,,; 0; 0;,,,;,,,; 2; 0; 1;,,,; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9; 6; 7; 5; 6; 5; 9; 8;,,,; 0; 2; 8; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 2; 3; 4; 0; 4; 4;,,,; 4; 4; 6; 4; 4; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Município;Madalena; 6; 3; 5; 5; 3; 4; 3;,,,; 4; 4; 4; 4; 1; 16; 14; 24; 12; 17; 10; 18; 23; 10; 16; 21; 18; 12; 17; 16; 20; 39; 45; 24; 35; 27; 15; 31; 11; 29; 22; 1; 2; 0; 0; 1; 1; 0; 2; 2; 0; 2; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 8; 4; 13; 11; 7;,,,; 10; 9; 6; 6; 3; 8; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4; 5; 1; 7; 3; 2; 5; 1; 3; 2; 4; 6;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
